kindName;otherKindName;count;count_unique;min_time;max_time;avg_time
taskComplete;taskDelivered;;141;1556971122000;1556971122000;1556971122000.0
taskDelivered;taskComplete;;140;1556971111000;1556971111000;1556971111000.0
taskComplete;taskOperation;;130;1556971133000;1556971133000;1556971133000.0
taskOperation;taskCostSpent;;140;1556971111000;1556971111000;1556971111000.0
taskCostSpent;taskAssigned;;140;1556971731000;1556971731000;1556971731000.0
taskAssigned;taskCostSpent;;140;1556971111000;1556971111000;1556971111000.0
taskCostSpent;taskDelivered;;140;1556971731000;1556971731000;1556971731000.0
taskDelivered;taskOperation;;123;1556971096000;1556971096000;1556971096000.0
taskOperation;taskCostSpent;;123;1556971096000;1556971096000;1556971096000.0
taskCostSpent;taskAssigned;;123;1556971481000;1556971481000;1556971481000.0
taskAssigned;taskCostSpent;;123;1556971096000;1556971096000;1556971096000.0
taskCostSpent;taskDelivered;;123;1556971481000;1556971481000;1556971481000.0
taskDelivered;taskComplete;;148;1556971185000;1556971185000;1556971185000.0
taskComplete;taskOperation;;142;1556971179000;1556971179000;1556971179000.0
taskOperation;taskSupported;;148;1556971185000;1556971185000;1556971185000.0
taskSupported;taskSupported;;148;1556971785000;1556971785000;1556971785000.0
taskSupported;taskCostSpent;;148;1556971785000;1556971785000;1556971785000.0
taskCostSpent;taskDelivered;;148;1556971785000;1556971785000;1556971785000.0
taskDelivered;taskComplete;;141;1556971182000;1556971182000;1556971182000.0
taskComplete;taskComplete;;132;1556971144000;1556971144000;1556971144000.0
taskComplete;taskComplete;;129;1556971166000;1556971166000;1556971166000.0
taskComplete;taskOperation;;133;1556971171000;1556971171000;1556971171000.0
taskOperation;taskCostSpent;;141;1556971182000;1556971182000;1556971182000.0
taskCostSpent;taskAssigned;;141;1556971875000;1556971875000;1556971875000.0
taskAssigned;taskCostSpent;;141;1556971182000;1556971182000;1556971182000.0
taskCostSpent;taskNew;;141;1556971875000;1556971875000;1556971875000.0
taskNew;taskDelivered;;152;1556971200000;1556971200000;1556971200000.0
taskDelivered;taskOperation;;152;1556971200000;1556971200000;1556971200000.0
taskOperation;taskCostSpent;;152;1556971200000;1556971200000;1556971200000.0
taskCostSpent;taskAssigned;;152;1556971888000;1556971888000;1556971888000.0
taskAssigned;taskCostSpent;;152;1556971200000;1556971200000;1556971200000.0
taskCostSpent;taskDelivered;;152;1556971888000;1556971888000;1556971888000.0
taskDelivered;taskOperation;;142;1556971239000;1556971239000;1556971239000.0
taskOperation;taskSupported;;142;1556971239000;1556971239000;1556971239000.0
taskSupported;taskCostSpent;;142;1556971299000;1556971299000;1556971299000.0
taskCostSpent;taskComplete;;142;1556971299000;1556971299000;1556971299000.0
taskComplete;taskComplete;;119;1556971244000;1556971244000;1556971244000.0
taskComplete;taskDelivered;;116;1556971203000;1556971203000;1556971203000.0
taskDelivered;taskDelivered;;116;1556971203000;1556971203000;1556971203000.0
taskDelivered;taskOperation;;119;1556971244000;1556971244000;1556971244000.0
taskOperation;taskCostSpent;;116;1556971203000;1556971203000;1556971203000.0
taskCostSpent;taskAssigned;;116;1556971263000;1556971263000;1556971263000.0
taskAssigned;taskSupported;;116;1556971203000;1556971203000;1556971203000.0
taskSupported;taskCostSpent;;116;1556971263000;1556971263000;1556971263000.0
taskCostSpent;taskOperation;;116;1556971263000;1556971263000;1556971263000.0
taskOperation;taskCostSpent;;119;1556971244000;1556971244000;1556971244000.0
taskCostSpent;taskAssigned;;119;1556971304000;1556971304000;1556971304000.0
taskAssigned;taskSupported;;119;1556971244000;1556971244000;1556971244000.0
taskSupported;taskCostSpent;;119;1556971304000;1556971304000;1556971304000.0
taskCostSpent;taskComplete;;119;1556971304000;1556971304000;1556971304000.0
taskComplete;taskComplete;;144;1556971305000;1556971305000;1556971305000.0
taskComplete;taskComplete;;131;1556971313000;1556971313000;1556971313000.0
taskComplete;taskFinished;;142;1556971299000;1556971299000;1556971299000.0
taskFinished;taskComplete;;142;1556971299000;1556971299000;1556971299000.0
taskComplete;taskComplete;;119;1556971304000;1556971304000;1556971304000.0
taskComplete;taskFinished;;116;1556971263000;1556971263000;1556971263000.0
taskFinished;taskFinished;;116;1556971263000;1556971263000;1556971263000.0
taskFinished;taskDelivered;;119;1556971304000;1556971304000;1556971304000.0
taskDelivered;taskOperation;;144;1556971365000;1556971365000;1556971365000.0
taskOperation;taskCostSpent;;144;1556971365000;1556971365000;1556971365000.0
taskCostSpent;taskAssigned;;144;1556972119000;1556972119000;1556972119000.0
taskAssigned;taskCostSpent;;144;1556971365000;1556971365000;1556971365000.0
taskCostSpent;taskComplete;;144;1556972119000;1556972119000;1556972119000.0
taskComplete;taskComplete;;149;1556971386000;1556971386000;1556971386000.0
taskComplete;taskComplete;;145;1556971438000;1556971438000;1556971438000.0
taskComplete;taskDelivered;;143;1556971418000;1556971418000;1556971418000.0
taskDelivered;taskOperation;;149;1556971446000;1556971446000;1556971446000.0
taskOperation;taskSupported;;149;1556971446000;1556971446000;1556971446000.0
taskSupported;taskSupported;;149;1556972046000;1556972046000;1556972046000.0
taskSupported;taskCostSpent;;149;1556972046000;1556972046000;1556972046000.0
taskCostSpent;taskDelivered;;149;1556972046000;1556972046000;1556972046000.0
taskDelivered;taskDelivered;;143;1556971478000;1556971478000;1556971478000.0
taskDelivered;taskComplete;;145;1556971498000;1556971498000;1556971498000.0
taskComplete;taskOperation;;135;1556971497000;1556971497000;1556971497000.0
taskOperation;taskCostSpent;;143;1556971478000;1556971478000;1556971478000.0
taskCostSpent;taskAssigned;;143;1556972331000;1556972331000;1556972331000.0
taskAssigned;taskCostSpent;;143;1556971478000;1556971478000;1556971478000.0
taskCostSpent;taskOperation;;143;1556972331000;1556972331000;1556972331000.0
taskOperation;taskCostSpent;;145;1556971498000;1556971498000;1556971498000.0
taskCostSpent;taskAssigned;;145;1556972295000;1556972295000;1556972295000.0
taskAssigned;taskCostSpent;;145;1556971498000;1556971498000;1556971498000.0
taskCostSpent;taskComplete;;145;1556972295000;1556972295000;1556972295000.0
taskComplete;taskDelivered;;123;1556971481000;1556971481000;1556971481000.0
taskDelivered;taskOperation;;123;1556971481000;1556971481000;1556971481000.0
taskOperation;taskCostSpent;;123;1556971481000;1556971481000;1556971481000.0
taskCostSpent;taskAssigned;;123;1556971541000;1556971541000;1556971541000.0
taskAssigned;taskSupported;;123;1556971481000;1556971481000;1556971481000.0
taskSupported;taskCostSpent;;123;1556971541000;1556971541000;1556971541000.0
taskCostSpent;taskDelivered;;123;1556971541000;1556971541000;1556971541000.0
taskDelivered;taskOperation;;127;1556971529000;1556971529000;1556971529000.0
taskOperation;taskCostSpent;;127;1556971529000;1556971529000;1556971529000.0
taskCostSpent;taskAssigned;;127;1556972050000;1556972050000;1556972050000.0
taskAssigned;taskCostSpent;;127;1556971529000;1556971529000;1556971529000.0
taskCostSpent;taskComplete;;127;1556972050000;1556972050000;1556972050000.0
taskComplete;taskFinished;;123;1556971541000;1556971541000;1556971541000.0
taskFinished;taskNew;;123;1556971541000;1556971541000;1556971541000.0
taskNew;taskDelivered;;153;1556971574000;1556971574000;1556971574000.0
taskDelivered;taskOperation;;153;1556971574000;1556971574000;1556971574000.0
taskOperation;taskCostSpent;;153;1556971574000;1556971574000;1556971574000.0
taskCostSpent;taskAssigned;;153;1556972410000;1556972410000;1556972410000.0
taskAssigned;taskCostSpent;;153;1556971574000;1556971574000;1556971574000.0
taskCostSpent;taskComplete;;153;1556972410000;1556972410000;1556972410000.0
taskComplete;taskDelivered;;134;1556971579000;1556971579000;1556971579000.0
taskDelivered;taskOperation;;122;1556971590000;1556971590000;1556971590000.0
taskOperation;taskCostSpent;;122;1556971590000;1556971590000;1556971590000.0
taskCostSpent;taskAssigned;;122;1556972123000;1556972123000;1556972123000.0
taskAssigned;taskCostSpent;;122;1556971590000;1556971590000;1556971590000.0
taskCostSpent;taskComplete;;122;1556972123000;1556972123000;1556972123000.0
taskComplete;taskComplete;;147;1556971668000;1556971668000;1556971668000.0
taskComplete;taskComplete;;146;1556971657000;1556971657000;1556971657000.0
taskComplete;taskComplete;;139;1556971639000;1556971639000;1556971639000.0
taskComplete;taskComplete;;136;1556971651000;1556971651000;1556971651000.0
taskComplete;taskComplete;;151;1556971716000;1556971716000;1556971716000.0
taskComplete;taskDelivered;;150;1556971685000;1556971685000;1556971685000.0
taskDelivered;taskDelivered;;146;1556971717000;1556971717000;1556971717000.0
taskDelivered;taskComplete;;147;1556971728000;1556971728000;1556971728000.0
taskComplete;taskComplete;;140;1556971731000;1556971731000;1556971731000.0
taskComplete;taskOperation;;138;1556971726000;1556971726000;1556971726000.0
taskOperation;taskCostSpent;;146;1556971717000;1556971717000;1556971717000.0
taskCostSpent;taskAssigned;;146;1556972542000;1556972542000;1556972542000.0
taskAssigned;taskCostSpent;;146;1556971717000;1556971717000;1556971717000.0
taskCostSpent;taskOperation;;146;1556972542000;1556972542000;1556972542000.0
taskOperation;taskCostSpent;;147;1556971728000;1556971728000;1556971728000.0
taskCostSpent;taskAssigned;;147;1556972575000;1556972575000;1556972575000.0
taskAssigned;taskCostSpent;;147;1556971728000;1556971728000;1556971728000.0
taskCostSpent;taskDelivered;;147;1556972575000;1556972575000;1556972575000.0
taskDelivered;taskOperation;;126;1556971717000;1556971717000;1556971717000.0
taskOperation;taskCostSpent;;126;1556971717000;1556971717000;1556971717000.0
taskCostSpent;taskAssigned;;126;1556972241000;1556972241000;1556972241000.0
taskAssigned;taskCostSpent;;126;1556971717000;1556971717000;1556971717000.0
taskCostSpent;taskNew;;126;1556972241000;1556972241000;1556972241000.0
taskNew;taskDelivered;;154;1556971779000;1556971779000;1556971779000.0
taskDelivered;taskOperation;;154;1556971779000;1556971779000;1556971779000.0
taskOperation;taskCostSpent;;154;1556971779000;1556971779000;1556971779000.0
taskCostSpent;taskAssigned;;154;1556972547000;1556972547000;1556972547000.0
taskAssigned;taskCostSpent;;154;1556971779000;1556971779000;1556971779000.0
taskCostSpent;taskDelivered;;154;1556972547000;1556972547000;1556972547000.0
taskDelivered;taskDelivered;;150;1556971745000;1556971745000;1556971745000.0
taskDelivered;taskComplete;;151;1556971776000;1556971776000;1556971776000.0
taskComplete;taskOperation;;148;1556971785000;1556971785000;1556971785000.0
taskOperation;taskSupported;;150;1556971745000;1556971745000;1556971745000.0
taskSupported;taskSupported;;150;1556972345000;1556972345000;1556972345000.0
taskSupported;taskCostSpent;;150;1556972345000;1556972345000;1556972345000.0
taskCostSpent;taskOperation;;150;1556972345000;1556972345000;1556972345000.0
taskOperation;taskSupported;;151;1556971776000;1556971776000;1556971776000.0
taskSupported;taskSupported;;151;1556972376000;1556972376000;1556972376000.0
taskSupported;taskCostSpent;;151;1556972376000;1556972376000;1556972376000.0
taskCostSpent;taskDelivered;;151;1556972376000;1556972376000;1556972376000.0
taskDelivered;taskDelivered;;125;1556971789000;1556971789000;1556971789000.0
taskDelivered;taskOperation;;121;1556971762000;1556971762000;1556971762000.0
taskOperation;taskCostSpent;;121;1556971762000;1556971762000;1556971762000.0
taskCostSpent;taskAssigned;;121;1556972204000;1556972204000;1556972204000.0
taskAssigned;taskCostSpent;;121;1556971762000;1556971762000;1556971762000.0
taskCostSpent;taskOperation;;121;1556972204000;1556972204000;1556972204000.0
taskOperation;taskCostSpent;;125;1556971789000;1556971789000;1556971789000.0
taskCostSpent;taskAssigned;;125;1556972386000;1556972386000;1556972386000.0
taskAssigned;taskCostSpent;;125;1556971789000;1556971789000;1556971789000.0
taskCostSpent;taskNew;;125;1556972386000;1556972386000;1556972386000.0
taskNew;taskDelivered;;155;1556971844000;1556971844000;1556971844000.0
taskDelivered;taskOperation;;155;1556971844000;1556971844000;1556971844000.0
taskOperation;taskCostSpent;;155;1556971844000;1556971844000;1556971844000.0
taskCostSpent;taskAssigned;;155;1556972516000;1556972516000;1556972516000.0
taskAssigned;taskCostSpent;;155;1556971844000;1556971844000;1556971844000.0
taskCostSpent;taskDelivered;;155;1556972516000;1556972516000;1556972516000.0
taskDelivered;taskOperation;;148;1556971845000;1556971845000;1556971845000.0
taskOperation;taskSupported;;148;1556971845000;1556971845000;1556971845000.0
taskSupported;taskCostSpent;;148;1556971905000;1556971905000;1556971905000.0
taskCostSpent;taskNew;;148;1556971905000;1556971905000;1556971905000.0
taskNew;taskDelivered;;156;1556971919000;1556971919000;1556971919000.0
taskDelivered;taskComplete;;156;1556971919000;1556971919000;1556971919000.0
taskComplete;taskOperation;;152;1556971888000;1556971888000;1556971888000.0
taskOperation;taskCostSpent;;156;1556971919000;1556971919000;1556971919000.0
taskCostSpent;taskAssigned;;156;1556972746000;1556972746000;1556972746000.0
taskAssigned;taskCostSpent;;156;1556971919000;1556971919000;1556971919000.0
taskCostSpent;taskComplete;;156;1556972746000;1556972746000;1556972746000.0
taskComplete;taskComplete;;141;1556971875000;1556971875000;1556971875000.0
taskComplete;taskFinished;;148;1556971905000;1556971905000;1556971905000.0
taskFinished;taskDelivered;;148;1556971905000;1556971905000;1556971905000.0
taskDelivered;taskOperation;;152;1556971948000;1556971948000;1556971948000.0
taskOperation;taskSupported;;152;1556971948000;1556971948000;1556971948000.0
taskSupported;taskSupported;;152;1556972548000;1556972548000;1556972548000.0
taskSupported;taskCostSpent;;152;1556972548000;1556972548000;1556972548000.0
taskCostSpent;taskDelivered;;152;1556972548000;1556972548000;1556972548000.0
taskDelivered;taskNew;;131;1556971931000;1556971931000;1556971931000.0
taskNew;taskDelivered;;157;1556972016000;1556972016000;1556972016000.0
taskDelivered;taskOperation;;157;1556972016000;1556972016000;1556972016000.0
taskOperation;taskCostSpent;;157;1556972016000;1556972016000;1556972016000.0
taskCostSpent;taskAssigned;;157;1556972755000;1556972755000;1556972755000.0
taskAssigned;taskCostSpent;;157;1556972016000;1556972016000;1556972016000.0
taskCostSpent;taskComplete;;157;1556972755000;1556972755000;1556972755000.0
taskComplete;taskComplete;;149;1556972046000;1556972046000;1556972046000.0
taskComplete;taskOperation;;127;1556972050000;1556972050000;1556972050000.0
taskOperation;taskCostSpent;;131;1556971931000;1556971931000;1556971931000.0
taskCostSpent;taskAssigned;;131;1556972588000;1556972588000;1556972588000.0
taskAssigned;taskCostSpent;;131;1556972050000;1556972050000;1556972050000.0
taskCostSpent;taskDelivered;;131;1556972588000;1556972588000;1556972588000.0
taskDelivered;taskOperation;;127;1556972050000;1556972050000;1556972050000.0
taskOperation;taskCostSpent;;127;1556972050000;1556972050000;1556972050000.0
taskCostSpent;taskAssigned;;127;1556972110000;1556972110000;1556972110000.0
taskAssigned;taskSupported;;127;1556972050000;1556972050000;1556972050000.0
taskSupported;taskCostSpent;;127;1556972110000;1556972110000;1556972110000.0
taskCostSpent;taskNew;;127;1556972110000;1556972110000;1556972110000.0
taskNew;taskNew;;158;1556972104000;1556972104000;1556972104000.0
taskNew;taskDelivered;;159;1556972119000;1556972119000;1556972119000.0
taskDelivered;taskDelivered;;159;1556972119000;1556972119000;1556972119000.0
taskDelivered;taskOperation;;158;1556972104000;1556972104000;1556972104000.0
taskOperation;taskCostSpent;;158;1556972104000;1556972104000;1556972104000.0
taskCostSpent;taskAssigned;;158;1556972837000;1556972837000;1556972837000.0
taskAssigned;taskCostSpent;;158;1556972104000;1556972104000;1556972104000.0
taskCostSpent;taskOperation;;158;1556972837000;1556972837000;1556972837000.0
